arm,uid,question_key,group,seed,event_index,source_id,source,cached_accepted_len,valid_k,fresh_greedy_al,fresh_first_token_nll,fresh_first_token_rank,completion_offset
chain,138_t1,mt_bench:138,mt_bench,42,93,1,P1,1,8,1,3.355280876159668,9,351
chain,138_t1,mt_bench:138,mt_bench,42,94,2,P2,6,8,5,0.6229877471923828,1,352
chain,138_t1,mt_bench:138,mt_bench,42,95,1,P1,5,8,1,4.706963539123535,16,358
chain,145_t0,mt_bench:145,mt_bench,42,0,0,Miss (fresh JIT),3,8,1,3.426269054412842,5,1
chain,145_t0,mt_bench:145,mt_bench,42,1,2,P2,6,8,3,0.0008961713756434619,1,4
chain,145_t0,mt_bench:145,mt_bench,42,2,2,P2,4,8,3,0.9263862371444702,1,10
chain,145_t0,mt_bench:145,mt_bench,42,3,1,P1,7,8,7,0.5169557332992554,1,14
chain,145_t0,mt_bench:145,mt_bench,42,4,2,P2,1,8,1,1.832167387008667,2,21
chain,145_t0,mt_bench:145,mt_bench,42,5,1,P1,4,8,4,0.007639360148459673,1,22
chain,145_t0,mt_bench:145,mt_bench,42,6,1,P1,1,8,1,1.3551920652389526,2,26
chain,145_t0,mt_bench:145,mt_bench,42,7,1,P1,3,8,3,0.017704663798213005,1,27
chain,145_t0,mt_bench:145,mt_bench,42,8,2,P2,3,8,3,0.00017307691450696439,1,30
chain,145_t0,mt_bench:145,mt_bench,42,9,1,P1,2,8,3,0.003891159314662218,1,33
chain,145_t0,mt_bench:145,mt_bench,42,10,1,P1,1,8,1,3.7895448207855225,11,35
chain,145_t0,mt_bench:145,mt_bench,42,11,2,P2,5,8,1,2.4818506240844727,4,36
chain,145_t0,mt_bench:145,mt_bench,42,12,1,P1,9,8,9,0.13013723492622375,1,41
chain,145_t0,mt_bench:145,mt_bench,42,13,1,P1,4,8,2,4.362964682513848e-05,1,50
chain,145_t0,mt_bench:145,mt_bench,42,14,1,P1,4,8,3,0.006888214498758316,1,54
chain,145_t0,mt_bench:145,mt_bench,42,15,2,P2,2,8,9,0.9669030904769897,1,58
chain,145_t0,mt_bench:145,mt_bench,42,16,1,P1,7,8,7,0.14018766582012177,1,60
chain,145_t0,mt_bench:145,mt_bench,42,17,0,Miss (fresh JIT),1,8,1,4.886289596557617,6,67
chain,145_t0,mt_bench:145,mt_bench,42,18,0,Miss (fresh JIT),1,8,1,2.6305856704711914,2,68
chain,145_t0,mt_bench:145,mt_bench,42,19,1,P1,2,8,2,1.7079585790634155,1,69
chain,145_t0,mt_bench:145,mt_bench,42,20,0,Miss (fresh JIT),4,8,4,0.7939242124557495,1,71
chain,145_t0,mt_bench:145,mt_bench,42,21,0,Miss (fresh JIT),1,8,1,3.295945405960083,3,75
chain,145_t0,mt_bench:145,mt_bench,42,22,1,P1,5,8,2,0.3965303897857666,1,76
chain,145_t0,mt_bench:145,mt_bench,42,23,1,P1,1,8,1,3.821032762527466,7,81
chain,145_t0,mt_bench:145,mt_bench,42,24,2,P2,7,8,7,0.1298515647649765,1,82
chain,145_t0,mt_bench:145,mt_bench,42,25,0,Miss (fresh JIT),2,8,2,0.10681658983230591,1,89
chain,145_t0,mt_bench:145,mt_bench,42,26,1,P1,1,8,1,4.8824567794799805,15,91
chain,145_t0,mt_bench:145,mt_bench,42,27,0,Miss (fresh JIT),1,8,2,1.8657699823379517,1,92
chain,145_t0,mt_bench:145,mt_bench,42,28,1,P1,1,8,1,2.0606679916381836,3,93
chain,145_t0,mt_bench:145,mt_bench,42,29,1,P1,2,8,2,0.31762298941612244,1,94
chain,145_t0,mt_bench:145,mt_bench,42,30,0,Miss (fresh JIT),5,8,3,1.8146787881851196,1,96
chain,145_t0,mt_bench:145,mt_bench,42,31,2,P2,2,8,2,0.025332974269986153,1,101
chain,145_t0,mt_bench:145,mt_bench,42,32,2,P2,9,8,6,0.02110721543431282,1,103
chain,145_t0,mt_bench:145,mt_bench,42,33,1,P1,9,8,9,0.05078822746872902,1,112
chain,145_t0,mt_bench:145,mt_bench,42,34,1,P1,9,8,9,0.03027585707604885,1,121
chain,145_t0,mt_bench:145,mt_bench,42,35,2,P2,2,8,2,0.3588550388813019,1,130
chain,145_t0,mt_bench:145,mt_bench,42,36,2,P2,1,8,1,3.1935932636260986,4,132
chain,145_t0,mt_bench:145,mt_bench,42,37,1,P1,1,8,7,0.3749488294124603,1,133
chain,145_t0,mt_bench:145,mt_bench,42,38,1,P1,6,8,6,0.45945486426353455,1,134
chain,145_t0,mt_bench:145,mt_bench,42,39,2,P2,2,8,2,0.35027068853378296,1,140
chain,145_t0,mt_bench:145,mt_bench,42,40,0,Miss (fresh JIT),8,8,8,0.25411558151245117,1,142
chain,145_t0,mt_bench:145,mt_bench,42,41,1,P1,2,8,2,0.2210695445537567,1,150
chain,145_t0,mt_bench:145,mt_bench,42,42,1,P1,2,8,2,0.10428817570209503,1,152
chain,145_t0,mt_bench:145,mt_bench,42,43,1,P1,2,8,2,0.00017212340026162565,1,154
chain,145_t0,mt_bench:145,mt_bench,42,44,2,P2,3,8,3,0.017352662980556488,1,156
chain,145_t0,mt_bench:145,mt_bench,42,45,2,P2,1,8,1,5.153539657592773,10,159
chain,145_t0,mt_bench:145,mt_bench,42,46,2,P2,1,8,1,3.3097150325775146,5,160
chain,145_t0,mt_bench:145,mt_bench,42,47,2,P2,1,8,1,1.3515214920043945,3,161
chain,145_t0,mt_bench:145,mt_bench,42,48,1,P1,1,8,1,4.414285182952881,16,162
chain,145_t0,mt_bench:145,mt_bench,42,49,2,P2,1,8,1,2.0544886589050293,2,163
chain,145_t0,mt_bench:145,mt_bench,42,50,1,P1,2,8,2,0.3860816955566406,1,164
chain,145_t0,mt_bench:145,mt_bench,42,51,1,P1,1,8,1,3.4974279403686523,7,166
chain,145_t0,mt_bench:145,mt_bench,42,52,2,P2,1,8,1,4.264348983764648,4,167
chain,145_t0,mt_bench:145,mt_bench,42,53,1,P1,3,8,3,0.10098576545715332,1,168
chain,145_t0,mt_bench:145,mt_bench,42,54,1,P1,3,8,3,0.03588033840060234,1,171
chain,145_t0,mt_bench:145,mt_bench,42,55,2,P2,1,8,1,1.9700875282287598,2,174
chain,145_t0,mt_bench:145,mt_bench,42,56,1,P1,7,8,2,1.1648526191711426,1,175
chain,145_t0,mt_bench:145,mt_bench,42,57,1,P1,1,8,1,9.058085441589355,66,182
chain,145_t0,mt_bench:145,mt_bench,42,58,2,P2,3,8,3,0.05553015321493149,1,183
chain,145_t0,mt_bench:145,mt_bench,42,59,1,P1,1,8,3,0.6150877475738525,1,186
chain,145_t0,mt_bench:145,mt_bench,42,60,1,P1,8,8,2,0.9643670916557312,1,187
chain,145_t0,mt_bench:145,mt_bench,42,61,2,P2,1,8,1,0.913745105266571,2,195
chain,145_t0,mt_bench:145,mt_bench,42,62,1,P1,6,8,2,0.1302020251750946,1,196
chain,145_t0,mt_bench:145,mt_bench,42,63,1,P1,8,8,1,3.1724462509155273,4,202
chain,145_t0,mt_bench:145,mt_bench,42,64,1,P1,6,8,6,0.010162986814975739,1,210
chain,145_t0,mt_bench:145,mt_bench,42,65,1,P1,2,8,3,0.6252163052558899,1,216
chain,145_t0,mt_bench:145,mt_bench,42,66,1,P1,1,8,1,0.9316785931587219,2,218
chain,145_t0,mt_bench:145,mt_bench,42,67,1,P1,2,8,2,0.36659562587738037,1,219
chain,145_t0,mt_bench:145,mt_bench,42,68,1,P1,3,8,3,0.0005657264264300466,1,221
chain,145_t0,mt_bench:145,mt_bench,42,69,1,P1,1,8,1,2.1910548210144043,2,224
chain,145_t0,mt_bench:145,mt_bench,42,70,1,P1,3,8,1,1.2998569011688232,2,225
chain,145_t0,mt_bench:145,mt_bench,42,71,2,P2,1,8,1,10.02118968963623,205,228
chain,145_t0,mt_bench:145,mt_bench,42,72,2,P2,2,8,2,0.2672046720981598,1,229
chain,145_t0,mt_bench:145,mt_bench,42,73,1,P1,2,8,2,0.023475099354982376,1,231
chain,145_t0,mt_bench:145,mt_bench,42,74,2,P2,1,8,1,3.5195279121398926,4,233
chain,145_t0,mt_bench:145,mt_bench,42,75,1,P1,1,8,1,2.811389684677124,6,234
chain,145_t0,mt_bench:145,mt_bench,42,76,2,P2,1,8,1,3.0465540885925293,7,235
chain,145_t0,mt_bench:145,mt_bench,42,77,0,Miss (fresh JIT),1,8,1,2.2615363597869873,2,236
chain,145_t0,mt_bench:145,mt_bench,42,78,1,P1,1,8,1,2.1620538234710693,2,237
chain,145_t0,mt_bench:145,mt_bench,42,79,1,P1,1,8,1,5.318530082702637,10,238
chain,145_t0,mt_bench:145,mt_bench,42,80,2,P2,2,8,9,0.0338943675160408,1,239
chain,145_t0,mt_bench:145,mt_bench,42,81,1,P1,2,8,9,0.0001656871900195256,1,241
chain,145_t0,mt_bench:145,mt_bench,42,82,1,P1,6,8,9,0.019761819392442703,1,243
chain,145_t0,mt_bench:145,mt_bench,42,83,1,P1,4,8,4,0.33919277787208557,1,249
chain,145_t0,mt_bench:145,mt_bench,42,84,1,P1,9,8,1,4.092260360717773,9,253
chain,145_t0,mt_bench:145,mt_bench,42,85,1,P1,4,8,6,0.23145650327205658,1,262
chain,145_t0,mt_bench:145,mt_bench,42,86,1,P1,5,8,2,0.02984229102730751,1,266
chain,145_t0,mt_bench:145,mt_bench,42,87,2,P2,1,8,9,0.09455597400665283,1,271
chain,145_t0,mt_bench:145,mt_bench,42,88,1,P1,9,8,9,7.045020902296528e-05,1,272
chain,145_t0,mt_bench:145,mt_bench,42,89,1,P1,9,8,5,0.5288479924201965,1,281
chain,145_t0,mt_bench:145,mt_bench,42,90,1,P1,1,8,1,1.2025442123413086,2,290
chain,145_t0,mt_bench:145,mt_bench,42,91,1,P1,1,8,1,3.077335834503174,3,291
chain,145_t0,mt_bench:145,mt_bench,42,92,1,P1,3,8,3,0.04190203920006752,1,292
chain,145_t0,mt_bench:145,mt_bench,42,93,1,P1,9,8,9,0.00040737437666393816,1,295
chain,145_t0,mt_bench:145,mt_bench,42,94,1,P1,8,8,8,0.3566511869430542,1,304
chain,145_t0,mt_bench:145,mt_bench,42,95,2,P2,9,8,1,0.8135197162628174,2,312
chain,145_t0,mt_bench:145,mt_bench,42,96,1,P1,3,8,3,7.033323527139146e-06,1,321
chain,145_t0,mt_bench:145,mt_bench,42,97,1,P1,4,8,4,0.00015448330668732524,1,324
chain,145_t0,mt_bench:145,mt_bench,42,98,0,Miss (fresh JIT),1,8,1,2.5217697620391846,3,328
chain,145_t0,mt_bench:145,mt_bench,42,99,1,P1,8,8,8,0.4166218936443329,1,329
chain,145_t0,mt_bench:145,mt_bench,42,100,2,P2,9,8,1,1.628684163093567,2,337
chain,145_t0,mt_bench:145,mt_bench,42,101,1,P1,4,8,4,0.04930519685149193,1,346
chain,145_t0,mt_bench:145,mt_bench,42,102,1,P1,9,8,3,0.05955234169960022,1,350
chain,145_t0,mt_bench:145,mt_bench,42,103,1,P1,3,8,3,0.0023495943751186132,1,359
chain,145_t0,mt_bench:145,mt_bench,42,104,0,Miss (fresh JIT),1,8,1,3.437450885772705,3,362
chain,145_t0,mt_bench:145,mt_bench,42,105,1,P1,2,8,2,0.0036473434884101152,1,363
chain,145_t0,mt_bench:145,mt_bench,42,106,0,Miss (fresh JIT),2,8,1,1.631324291229248,2,365
chain,145_t0,mt_bench:145,mt_bench,42,107,1,P1,9,8,9,0.017578402534127235,1,367
chain,145_t0,mt_bench:145,mt_bench,42,108,1,P1,9,8,4,0.0075699142180383205,1,376
chain,145_t0,mt_bench:145,mt_bench,42,109,1,P1,4,8,9,0.3275253474712372,1,385
chain,145_t0,mt_bench:145,mt_bench,42,110,1,P1,9,8,9,0.00024971229140646756,1,389
chain,145_t0,mt_bench:145,mt_bench,42,111,1,P1,9,8,9,1.3267008066177368,1,398
chain,145_t0,mt_bench:145,mt_bench,42,112,1,P1,9,8,1,1.8176721334457397,2,407
chain,145_t0,mt_bench:145,mt_bench,42,113,1,P1,5,8,5,0.00472322478890419,1,416
chain,145_t0,mt_bench:145,mt_bench,42,114,1,P1,2,8,2,0.1089860200881958,1,421
chain,145_t0,mt_bench:145,mt_bench,42,115,1,P1,1,8,4,1.2379658222198486,1,423
chain,145_t0,mt_bench:145,mt_bench,42,116,1,P1,4,8,3,0.002503001829609275,1,424
chain,145_t0,mt_bench:145,mt_bench,42,117,2,P2,1,8,1,5.33895206451416,11,428
chain,145_t0,mt_bench:145,mt_bench,42,118,2,P2,7,8,7,0.17806771397590637,1,429
chain,145_t0,mt_bench:145,mt_bench,42,119,2,P2,2,8,2,2.2649508537142538e-05,1,436
chain,145_t0,mt_bench:145,mt_bench,42,120,1,P1,9,8,7,0.0944293960928917,1,438
chain,145_t0,mt_bench:145,mt_bench,42,121,1,P1,6,8,6,0.4891762435436249,1,447
chain,145_t0,mt_bench:145,mt_bench,42,122,2,P2,9,8,9,0.0014178233686834574,1,453
chain,145_t0,mt_bench:145,mt_bench,42,123,1,P1,7,8,1,1.3863866329193115,2,462
chain,145_t0,mt_bench:145,mt_bench,42,124,2,P2,4,8,4,0.02133992686867714,1,469
chain,145_t0,mt_bench:145,mt_bench,42,125,0,Miss (fresh JIT),1,8,3,0.912314236164093,1,473
chain,145_t0,mt_bench:145,mt_bench,42,126,1,P1,2,8,2,0.11765936762094498,1,474
chain,145_t0,mt_bench:145,mt_bench,42,127,1,P1,3,8,3,0.3225151598453522,1,476
chain,145_t0,mt_bench:145,mt_bench,42,128,1,P1,9,8,4,0.08292514085769653,1,479
chain,145_t0,mt_bench:145,mt_bench,42,129,1,P1,9,8,4,0.04501337185502052,1,488
chain,145_t0,mt_bench:145,mt_bench,42,130,1,P1,8,8,8,0.0008081507403403521,1,497
chain,145_t0,mt_bench:145,mt_bench,42,131,1,P1,3,8,3,7.116541382856667e-05,1,505
chain,145_t1,mt_bench:145,mt_bench,42,0,0,Miss (fresh JIT),1,8,1,3.22208309173584,2,1
chain,145_t1,mt_bench:145,mt_bench,42,1,1,P1,3,8,3,0.732422411441803,1,2
chain,145_t1,mt_bench:145,mt_bench,42,2,1,P1,3,8,2,1.4556726217269897,1,5
chain,145_t1,mt_bench:145,mt_bench,42,3,2,P2,7,8,6,1.534021019935608,1,8
chain,145_t1,mt_bench:145,mt_bench,42,4,1,P1,3,8,2,1.5665515661239624,1,15
chain,145_t1,mt_bench:145,mt_bench,42,5,0,Miss (fresh JIT),4,8,2,0.18011926114559174,1,18
chain,145_t1,mt_bench:145,mt_bench,42,6,2,P2,2,8,1,3.8175294399261475,4,22
chain,145_t1,mt_bench:145,mt_bench,42,7,0,Miss (fresh JIT),2,8,2,0.8771961331367493,1,24
chain,145_t1,mt_bench:145,mt_bench,42,8,1,P1,1,8,1,4.453359127044678,10,26
chain,145_t1,mt_bench:145,mt_bench,42,9,2,P2,1,8,1,2.997194528579712,3,27
chain,145_t1,mt_bench:145,mt_bench,42,10,1,P1,1,8,1,2.430004835128784,2,28
chain,145_t1,mt_bench:145,mt_bench,42,11,1,P1,9,8,1,3.3684587478637695,5,29
chain,145_t1,mt_bench:145,mt_bench,42,12,2,P2,5,8,1,1.5768934488296509,2,38
chain,145_t1,mt_bench:145,mt_bench,42,13,1,P1,9,8,3,0.7538254261016846,1,43
chain,145_t1,mt_bench:145,mt_bench,42,14,1,P1,3,8,3,1.1666085720062256,1,52
chain,145_t1,mt_bench:145,mt_bench,42,15,1,P1,1,8,1,7.618843078613281,101,55
chain,145_t1,mt_bench:145,mt_bench,42,16,0,Miss (fresh JIT),2,8,2,0.8399834036827087,1,56
chain,145_t1,mt_bench:145,mt_bench,42,17,0,Miss (fresh JIT),1,8,2,1.0562543869018555,1,58
chain,145_t1,mt_bench:145,mt_bench,42,18,1,P1,1,8,1,2.8246068954467773,3,59
chain,145_t1,mt_bench:145,mt_bench,42,19,1,P1,2,8,1,3.5075180530548096,9,60
chain,145_t1,mt_bench:145,mt_bench,42,20,2,P2,4,8,2,0.000719645875506103,1,62
chain,145_t1,mt_bench:145,mt_bench,42,21,0,Miss (fresh JIT),7,8,7,1.5581107139587402,1,66
chain,145_t1,mt_bench:145,mt_bench,42,22,2,P2,2,8,2,0.002557937288656831,1,73
chain,145_t1,mt_bench:145,mt_bench,42,23,0,Miss (fresh JIT),6,8,3,0.010049224831163883,1,75
chain,145_t1,mt_bench:145,mt_bench,42,24,0,Miss (fresh JIT),2,8,2,1.9395828247070312,1,81
chain,145_t1,mt_bench:145,mt_bench,42,25,0,Miss (fresh JIT),3,8,2,0.7869375944137573,1,83
chain,145_t1,mt_bench:145,mt_bench,42,26,1,P1,9,8,1,2.185062885284424,3,86
chain,147_t0,mt_bench:147,mt_bench,42,0,0,Miss (fresh JIT),1,8,1,5.409538745880127,25,1
chain,147_t0,mt_bench:147,mt_bench,42,1,0,Miss (fresh JIT),1,8,1,1.6062803268432617,2,2
chain,147_t0,mt_bench:147,mt_bench,42,2,1,P1,3,8,2,0.04189106449484825,1,3
chain,147_t0,mt_bench:147,mt_bench,42,3,0,Miss (fresh JIT),1,8,1,2.482879638671875,3,6
chain,147_t0,mt_bench:147,mt_bench,42,4,1,P1,1,8,1,3.197584629058838,6,7
chain,147_t0,mt_bench:147,mt_bench,42,5,2,P2,4,8,4,0.006393217947334051,1,8
chain,147_t0,mt_bench:147,mt_bench,42,6,2,P2,9,8,9,1.0668609142303467,1,12
chain,147_t0,mt_bench:147,mt_bench,42,7,1,P1,9,8,2,0.1511419415473938,1,21
chain,147_t0,mt_bench:147,mt_bench,42,8,1,P1,4,8,4,0.1045653447508812,1,30
chain,147_t0,mt_bench:147,mt_bench,42,9,1,P1,7,8,7,0.005513580050319433,1,34
chain,147_t0,mt_bench:147,mt_bench,42,10,0,Miss (fresh JIT),7,8,7,0.005786216352134943,1,41
chain,147_t0,mt_bench:147,mt_bench,42,11,1,P1,4,8,1,2.401214122772217,2,48
chain,147_t0,mt_bench:147,mt_bench,42,12,2,P2,8,8,7,0.20508238673210144,1,52
chain,147_t0,mt_bench:147,mt_bench,42,13,0,Miss (fresh JIT),2,8,1,2.954477310180664,4,60
chain,147_t0,mt_bench:147,mt_bench,42,14,2,P2,3,8,3,0.036526817828416824,1,62
chain,147_t0,mt_bench:147,mt_bench,42,15,1,P1,2,8,2,0.013696734793484211,1,65
chain,147_t0,mt_bench:147,mt_bench,42,16,2,P2,3,8,3,0.3523995578289032,1,67
chain,147_t0,mt_bench:147,mt_bench,42,17,2,P2,4,8,2,0.36399632692337036,1,70
chain,147_t0,mt_bench:147,mt_bench,42,18,0,Miss (fresh JIT),3,8,2,0.563145101070404,1,74
chain,147_t0,mt_bench:147,mt_bench,42,19,1,P1,1,8,1,2.193936824798584,2,77
chain,147_t0,mt_bench:147,mt_bench,42,20,1,P1,3,8,1,2.517805576324463,4,78
chain,147_t0,mt_bench:147,mt_bench,42,21,0,Miss (fresh JIT),7,8,2,0.18088866770267487,1,81
chain,147_t0,mt_bench:147,mt_bench,42,22,1,P1,1,8,1,2.277775526046753,3,88
chain,147_t0,mt_bench:147,mt_bench,42,23,1,P1,2,8,2,0.5123768448829651,1,89
chain,147_t0,mt_bench:147,mt_bench,42,24,1,P1,2,8,2,7.545663538621739e-05,1,91
chain,147_t0,mt_bench:147,mt_bench,42,25,1,P1,8,8,8,0.019734002649784088,1,93
chain,147_t0,mt_bench:147,mt_bench,42,26,1,P1,1,8,1,3.2928905487060547,6,101
chain,147_t0,mt_bench:147,mt_bench,42,27,2,P2,2,8,2,0.005932935513556004,1,102
chain,147_t0,mt_bench:147,mt_bench,42,28,2,P2,2,8,9,1.547644853591919,1,104
chain,147_t0,mt_bench:147,mt_bench,42,29,1,P1,7,8,7,0.08970098197460175,1,106
chain,147_t0,mt_bench:147,mt_bench,42,30,1,P1,1,8,1,3.5288283824920654,4,113
chain,147_t0,mt_bench:147,mt_bench,42,31,2,P2,1,8,1,7.481655120849609,138,114
chain,147_t0,mt_bench:147,mt_bench,42,32,0,Miss (fresh JIT),1,8,1,5.7960429191589355,34,115
chain,147_t0,mt_bench:147,mt_bench,42,33,2,P2,2,8,2,0.03555044159293175,1,116
chain,147_t0,mt_bench:147,mt_bench,42,34,2,P2,3,8,1,3.7006723880767822,8,118
chain,147_t0,mt_bench:147,mt_bench,42,35,0,Miss (fresh JIT),4,8,1,1.0498939752578735,2,121
chain,147_t0,mt_bench:147,mt_bench,42,36,1,P1,2,8,2,1.1591980457305908,1,125
chain,147_t0,mt_bench:147,mt_bench,42,37,1,P1,2,8,1,2.355733871459961,4,127
chain,147_t0,mt_bench:147,mt_bench,42,38,1,P1,2,8,2,0.9518136978149414,1,129
chain,147_t0,mt_bench:147,mt_bench,42,39,2,P2,9,8,2,0.7719736099243164,1,131
chain,147_t0,mt_bench:147,mt_bench,42,40,1,P1,8,8,1,6.506812572479248,35,140
chain,147_t0,mt_bench:147,mt_bench,42,41,2,P2,2,8,3,0.0006678258068859577,1,148
chain,147_t0,mt_bench:147,mt_bench,42,42,1,P1,5,8,1,2.336129903793335,3,150
chain,147_t0,mt_bench:147,mt_bench,42,43,2,P2,3,8,1,0.7983107566833496,2,155
chain,147_t0,mt_bench:147,mt_bench,42,44,2,P2,4,8,3,0.0030030175112187862,1,158
chain,147_t0,mt_bench:147,mt_bench,42,45,2,P2,2,8,2,0.010354370810091496,1,162
chain,147_t0,mt_bench:147,mt_bench,42,46,2,P2,9,8,2,0.0002723561483435333,1,164
chain,147_t0,mt_bench:147,mt_bench,42,47,1,P1,9,8,2,0.3878768980503082,1,173
chain,147_t0,mt_bench:147,mt_bench,42,48,1,P1,6,8,2,1.1324817933200393e-05,1,182
chain,147_t0,mt_bench:147,mt_bench,42,49,0,Miss (fresh JIT),2,8,2,0.40624967217445374,1,188
chain,147_t0,mt_bench:147,mt_bench,42,50,1,P1,3,8,3,0.05429692938923836,1,190
chain,147_t0,mt_bench:147,mt_bench,42,51,2,P2,9,8,3,0.20773810148239136,1,193
chain,147_t0,mt_bench:147,mt_bench,42,52,1,P1,5,8,1,0.7383905649185181,2,202
chain,147_t0,mt_bench:147,mt_bench,42,53,2,P2,3,8,3,0.014388851821422577,1,207
chain,147_t0,mt_bench:147,mt_bench,42,54,1,P1,9,8,3,0.02392202615737915,1,210
chain,147_t0,mt_bench:147,mt_bench,42,55,1,P1,9,8,9,0.0002208704245276749,1,219
chain,147_t0,mt_bench:147,mt_bench,42,56,1,P1,2,8,1,2.997166156768799,4,228
chain,147_t0,mt_bench:147,mt_bench,42,57,1,P1,1,8,5,0.6626008749008179,1,230
chain,147_t0,mt_bench:147,mt_bench,42,58,1,P1,9,8,4,0.0012198395561426878,1,231
chain,147_t0,mt_bench:147,mt_bench,42,59,1,P1,2,8,2,0.002700850600376725,1,240
chain,147_t0,mt_bench:147,mt_bench,42,60,1,P1,9,8,9,0.03811657801270485,1,242
chain,147_t0,mt_bench:147,mt_bench,42,61,1,P1,8,8,8,0.01506076194345951,1,251
chain,147_t0,mt_bench:147,mt_bench,42,62,2,P2,2,8,2,0.49586227536201477,1,259
chain,147_t0,mt_bench:147,mt_bench,42,63,2,P2,5,8,5,0.3642283082008362,1,261
chain,147_t0,mt_bench:147,mt_bench,42,64,1,P1,5,8,4,0.00023445718397852033,1,266
chain,147_t0,mt_bench:147,mt_bench,42,65,1,P1,2,8,2,0.0009066523634828627,1,271
chain,147_t0,mt_bench:147,mt_bench,42,66,1,P1,5,8,1,2.167032241821289,3,273
chain,147_t0,mt_bench:147,mt_bench,42,67,1,P1,5,8,1,1.5414745807647705,2,278
chain,147_t0,mt_bench:147,mt_bench,42,68,2,P2,1,8,1,5.139468669891357,15,283
chain,147_t0,mt_bench:147,mt_bench,42,69,2,P2,9,8,2,0.020738080143928528,1,284
chain,147_t0,mt_bench:147,mt_bench,42,70,1,P1,2,8,1,1.3219115734100342,2,293
chain,147_t0,mt_bench:147,mt_bench,42,71,1,P1,4,8,2,0.2797960638999939,1,295
chain,147_t0,mt_bench:147,mt_bench,42,72,2,P2,3,8,3,0.008997255004942417,1,299
chain,147_t0,mt_bench:147,mt_bench,42,73,1,P1,2,8,2,0.002741866046562791,1,302
chain,147_t0,mt_bench:147,mt_bench,42,74,2,P2,1,8,1,1.8258304595947266,2,304
chain,147_t0,mt_bench:147,mt_bench,42,75,1,P1,3,8,3,0.007254567462950945,1,305
chain,147_t0,mt_bench:147,mt_bench,42,76,2,P2,1,8,1,6.178903102874756,27,308
chain,147_t0,mt_bench:147,mt_bench,42,77,2,P2,9,8,9,0.06144825741648674,1,309
chain,147_t0,mt_bench:147,mt_bench,42,78,2,P2,3,8,3,0.009334255941212177,1,318
chain,147_t0,mt_bench:147,mt_bench,42,79,1,P1,3,8,3,0.09197589010000229,1,321
chain,147_t0,mt_bench:147,mt_bench,42,80,1,P1,1,8,1,2.2058260440826416,4,324
chain,147_t0,mt_bench:147,mt_bench,42,81,1,P1,1,8,1,1.8270056247711182,3,325
chain,147_t0,mt_bench:147,mt_bench,42,82,1,P1,1,8,1,3.0585741996765137,2,326
chain,147_t0,mt_bench:147,mt_bench,42,83,1,P1,1,8,1,1.9595648050308228,2,327
chain,147_t0,mt_bench:147,mt_bench,42,84,1,P1,9,8,2,0.4218553304672241,1,328
chain,147_t0,mt_bench:147,mt_bench,42,85,1,P1,1,8,1,1.9511277675628662,3,337
chain,147_t0,mt_bench:147,mt_bench,42,86,1,P1,2,8,1,3.0930418968200684,5,338
chain,147_t0,mt_bench:147,mt_bench,42,87,1,P1,3,8,3,1.562477707862854,1,340
chain,147_t0,mt_bench:147,mt_bench,42,88,2,P2,9,8,3,0.11560682207345963,1,343
chain,147_t0,mt_bench:147,mt_bench,42,89,1,P1,4,8,4,2.0553431510925293,1,352
chain,147_t0,mt_bench:147,mt_bench,42,90,1,P1,4,8,1,2.5348987579345703,4,356
chain,147_t0,mt_bench:147,mt_bench,42,91,2,P2,2,8,1,3.2875123023986816,6,360
chain,147_t0,mt_bench:147,mt_bench,42,92,2,P2,9,8,6,0.8089198470115662,1,362
chain,147_t0,mt_bench:147,mt_bench,42,93,1,P1,2,8,2,2.1934269170742482e-05,1,371
chain,147_t0,mt_bench:147,mt_bench,42,94,2,P2,8,8,4,1.1182191371917725,1,373
chain,147_t0,mt_bench:147,mt_bench,42,95,1,P1,5,8,5,0.11903464049100876,1,381
chain,147_t0,mt_bench:147,mt_bench,42,96,1,P1,2,8,3,0.5284966230392456,1,386
chain,147_t0,mt_bench:147,mt_bench,42,97,1,P1,3,8,1,2.9233779907226562,2,388
chain,147_t0,mt_bench:147,mt_bench,42,98,2,P2,4,8,1,4.212252616882324,11,391
chain,147_t0,mt_bench:147,mt_bench,42,99,1,P1,9,8,4,0.19736307859420776,1,395
chain,147_t0,mt_bench:147,mt_bench,42,100,2,P2,1,8,1,4.386195182800293,12,404
chain,147_t0,mt_bench:147,mt_bench,42,101,2,P2,8,8,2,1.1570285558700562,1,405
chain,147_t0,mt_bench:147,mt_bench,42,102,2,P2,2,8,2,0.008075444959104061,1,413
chain,147_t0,mt_bench:147,mt_bench,42,103,1,P1,7,8,5,0.026735085994005203,1,415
chain,147_t0,mt_bench:147,mt_bench,42,104,1,P1,5,8,2,0.436215341091156,1,422
chain,147_t0,mt_bench:147,mt_bench,42,105,1,P1,1,8,1,2.8437838554382324,3,427
chain,147_t0,mt_bench:147,mt_bench,42,106,1,P1,4,8,4,0.05470569059252739,1,428
chain,147_t0,mt_bench:147,mt_bench,42,107,1,P1,9,8,9,0.028791142627596855,1,432
chain,147_t0,mt_bench:147,mt_bench,42,108,1,P1,3,8,3,0.00033468366018496454,1,441
chain,147_t0,mt_bench:147,mt_bench,42,109,1,P1,1,8,1,1.6826776266098022,2,444
chain,147_t0,mt_bench:147,mt_bench,42,110,1,P1,3,8,2,0.06832259893417358,1,445
